name,loc,sql_size,cols,tables,total_rows,total_cells
spider/race_track/0011,,11,5,1,9,39
spider/race_track/0012,,13,5,1,8,36
spider/race_track/0013,,14,5,1,9,37
spider/race_track/0014,,32,8,2,23,87
spider/race_track/0015,,15,8,2,19,83
spider/race_track/0017,,25,8,2,22,92
spider/race_track/0018,,27,8,2,17,81
spider/race_track/0019,,27,8,2,23,101
spider/race_track/0020,,32,8,2,21,90
spider/railway/0001,,6,7,1,11,71
spider/railway/0002,,9,7,1,20,80
spider/railway/0003,,9,7,1,20,90
spider/railway/0004,,14,6,1,8,43
spider/railway/0005,,8,6,1,8,43
spider/railway/0006,,9,6,1,14,49
spider/railway/0007,,9,6,1,18,72
spider/railway/0008,,11,6,1,8,43
spider/railway/0009,,23,12,2,28,142
spider/railway/0010,,26,12,2,21,126
spider/railway/0011,,32,12,2,21,128
spider/railway/0012,,31,12,2,20,126
spider/railway/0013,,11,7,1,19,88
spider/railway/0014,,13,7,1,11,71
spider/railway/0015,,11,7,1,18,86
spider/railway/0016,,14,7,1,12,72
spider/railway/0017,,15,12,2,22,127
spider/railway/0018,,24,6,1,8,43
spider/railway/0019,,6,6,1,11,46
spider/railway/0020,,9,6,1,14,49
spider/railway/0021,,19,6,1,11,46
spider/restaurant_1/0001,,6,4,1,4,10
spider/restaurant_1/0002,,12,4,1,3,9
spider/restaurant_1/0003,,12,4,1,3,9
spider/restaurant_1/0004,,6,3,1,4,8
spider/restaurant_1/0005,,12,3,1,3,7
spider/restaurant_1/0006,,14,4,1,3,10
spider/restaurant_1/0007,,19,8,1,35,273
spider/restaurant_1/0008,,19,8,1,35,273
spider/restaurant_1/0009,,15,8,1,52,308
spider/restaurant_1/0010,,19,8,1,35,273
spider/restaurant_1/0011,,12,8,1,35,273
spider/restaurant_1/0012,,18,8,1,35,274
spider/restaurant_1/0013,,18,8,1,35,274
spider/restaurant_1/0014,,21,8,1,39,282
spider/restaurant_1/0015,,22,8,1,44,292
spider/restaurant_1/0016,,28,8,1,37,278
spider/restaurant_1/0017,,36,7,3,7,19
spider/restaurant_1/0018,,33,11,2,37,281
spider/restaurant_1/0019,,48,14,3,39,289
spider/restaurant_1/0020,,48,14,3,39,289
spider/restaurant_1/0021,,34,7,2,5,18
spider/restaurant_1/0022,,29,11,2,37,282
spider/riding_club/0001,,6,8,1,15,113
spider/riding_club/0002,,9,8,1,28,126
spider/riding_club/0003,,9,8,1,28,140
spider/riding_club/0004,,15,8,1,27,138
spider/riding_club/0005,,19,8,1,16,114
spider/riding_club/0006,,11,8,1,15,113
spider/riding_club/0007,,11,8,1,25,134
spider/riding_club/0008,,13,8,1,15,113
spider/riding_club/0009,,14,8,1,15,113
spider/riding_club/0010,,34,12,3,33,172
spider/riding_club/0011,,37,12,3,29,161
spider/riding_club/0012,,41,12,3,29,164
spider/riding_club/0013,,38,12,3,33,172
spider/riding_club/0014,,15,10,2,28,140
spider/riding_club/0015,,24,8,1,15,113
spider/riding_club/0016,,29,8,2,13,55
spider/riding_club/0017,,31,10,2,12,69
spider/roller_coaster/0001,,6,9,1,7,55
spider/roller_coaster/0002,,9,9,1,12,60
spider/roller_coaster/0003,,9,9,1,12,66
spider/roller_coaster/0004,,12,5,1,5,17
spider/roller_coaster/0005,,19,9,1,10,58
spider/roller_coaster/0006,,11,9,1,7,55
spider/roller_coaster/0007,,8,9,1,7,55
spider/roller_coaster/0008,,11,9,1,7,56
spider/roller_coaster/0009,,13,9,1,7,55
spider/roller_coaster/0010,,14,9,1,7,55
spider/roller_coaster/0011,,11,9,1,7,55
spider/roller_coaster/0012,,23,12,2,15,81
spider/roller_coaster/0013,,28,12,2,11,71
spider/roller_coaster/0014,,29,12,2,10,71
spider/roller_coaster/0015,,28,12,2,12,75
spider/roller_coaster/0016,,21,12,2,10,70
spider/roller_coaster/0017,,68,12,2,10,72
spider/school_bus/0001,,6,5,1,13,61
spider/school_bus/0002,,12,5,1,24,96
spider/school_bus/0003,,11,5,1,14,64
spider/school_bus/0004,,9,5,1,24,72
spider/school_bus/0005,,6,5,1,17,65
spider/school_bus/0006,,13,5,1,13,61
spider/school_bus/0007,,19,5,1,16,64
spider/school_bus/0008,,20,5,1,13,61
spider/school_bus/0009,,18,5,1,15,63
spider/school_bus/0010,,15,8,2,24,87
spider/school_bus/0011,,14,5,1,8,36
spider/school_bus/0012,,34,12,3,29,125
spider/school_bus/0013,,18,4,1,6,23
spider/school_bus/0014,,18,8,2,14,59
spider/school_bus/0015,,25,8,2,14,59
spider/school_bus/0016,,19,5,1,13,61
spider/school_bus/0017,,19,5,1,13,61
spider/school_bus/0018,,24,8,2,18,81
spider/school_finance/0001,,6,8,1,9,65
spider/school_finance/0002,,9,8,1,16,72
spider/school_finance/0003,,12,8,1,16,88
spider/school_finance/0004,,13,8,1,9,66
spider/school_finance/0005,,18,8,1,12,68
spider/school_finance/0006,,11,8,1,9,65
spider/school_finance/0007,,18,8,1,9,67
spider/school_finance/0008,,16,8,1,13,79
spider/school_finance/0009,,28,11,2,20,109
spider/school_finance/0010,,18,4,1,22,66
spider/school_finance/0012,,31,11,2,25,114
spider/school_finance/0014,,18,4,1,16,49
spider/school_finance/0015,,14,4,1,12,46
spider/school_finance/0016,,19,7,1,9,57
spider/school_finance/0017,,34,14,2,21,135
spider/school_finance/0018,,6,4,1,22,55
spider/school_finance/0019,,12,7,1,9,57
spider/school_finance/0020,,28,14,2,17,121
spider/school_finance/0021,,52,17,3,32,169
spider/school_finance/0022,,35,11,2,21,110
spider/school_finance/0023,,,4,1,12,45
spider/school_finance/0024,,48,14,2,24,144
spider/school_player/0001,,6,10,1,7,61
spider/school_player/0002,,9,10,1,12,66
spider/school_player/0003,,9,10,1,12,66
spider/school_player/0004,,12,10,1,10,64
spider/school_player/0005,,8,10,1,7,61
spider/school_player/0006,,9,6,1,46,161
spider/school_player/0007,,8,6,1,24,139
spider/school_player/0008,,11,6,1,24,139
spider/school_player/0009,,11,6,1,28,143
spider/school_player/0010,,23,15,2,52,244
spider/school_player/0011,,28,15,2,33,202
spider/school_player/0012,,27,15,2,30,199
spider/school_player/0013,,23,15,2,18,108
spider/school_player/0014,,11,10,1,9,66
spider/school_player/0015,,14,10,1,9,66
spider/school_player/0016,,11,10,1,7,61
spider/school_player/0018,,24,10,1,7,61
spider/school_player/0019,,12,6,1,10,40
spider/school_player/0020,,14,10,1,8,62
spider/scientist_1/0001,,6,2,1,13,25
spider/scientist_1/0002,,8,3,1,15,43
spider/scientist_1/0003,,8,2,1,13,25
spider/scientist_1/0004,,8,3,1,15,43
spider/scientist_1/0005,,8,3,1,15,43
spider/scientist_1/0006,,11,3,1,15,43
spider/scientist_1/0007,,18,3,1,16,44
spider/scientist_1/0008,,31,5,2,27,68
spider/scientist_1/0009,,37,6,3,41,93
spider/scientist_1/0010,,47,6,3,39,91
spider/scientist_1/0011,,14,3,1,19,47
spider/scientist_1/0013,,9,2,1,24,36
spider/scientist_1/0014,,25,5,2,34,82
spider/scientist_1/0015,,32,5,2,30,74
spider/scientist_1/0016,,25,4,2,36,72
spider/scientist_1/0018,,19,4,2,36,60
spider/scientist_1/0019,,15,5,2,32,72
spider/scientist_1/0021,,15,4,2,25,49
spider/scientist_1/0022,,49,6,3,50,102
spider/scientist_1/0023,,46,6,3,50,126
spider/ship_1/0001,,8,6,1,8,43
spider/ship_1/0002,,11,6,1,10,48
spider/ship_1/0003,,17,6,1,10,48
spider/ship_1/0004,,9,6,1,14,49
spider/ship_1/0005,,12,6,1,14,63
spider/ship_1/0006,,13,6,1,8,43
spider/ship_1/0007,,14,6,1,8,43
spider/ship_1/0008,,19,6,1,13,48
spider/ship_1/0009,,18,6,1,12,57
spider/ship_1/0010,,24,6,1,8,43
spider/ship_1/0011,,18,6,1,8,43
spider/ship_1/0012,,11,6,1,8,43
spider/ship_1/0013,,6,6,1,10,55
spider/ship_1/0014,,17,6,1,10,57
spider/ship_1/0015,,11,6,1,11,58
spider/ship_1/0016,,13,6,1,10,55
spider/ship_1/0017,,12,6,1,18,63
spider/ship_1/0018,,24,6,1,10,55
spider/ship_1/0019,,13,6,1,10,55
spider/ship_1/0020,,28,9,2,18,98
spider/ship_1/0021,,18,9,2,20,104
spider/ship_1/0022,,25,9,2,17,97
spider/ship_1/0023,,24,9,2,21,106
spider/ship_1/0024,,52,9,2,17,97
spider/ship_mission/0001,,6,5,1,9,41
spider/ship_mission/0002,,9,5,1,16,48
spider/ship_mission/0003,,9,5,1,16,56
spider/ship_mission/0004,,12,5,1,13,45
spider/ship_mission/0005,,19,5,1,16,48
spider/ship_mission/0006,,11,5,1,9,41
spider/ship_mission/0007,,11,5,1,10,44
spider/ship_mission/0008,,13,5,1,9,41
spider/ship_mission/0009,,14,5,1,10,42
spider/ship_mission/0010,,13,5,1,10,44
spider/ship_mission/0011,,27,11,2,22,110
spider/ship_mission/0012,,26,11,2,21,95
spider/ship_mission/0013,,26,11,2,18,92
spider/ship_mission/0014,,15,11,2,16,90
spider/ship_mission/0015,,24,5,1,9,41
spider/shop_membership/0001,,18,6,1,9,49
spider/shop_membership/0002,,15,6,1,16,72
spider/shop_membership/0003,,11,6,1,11,51
spider/shop_membership/0004,,12,6,1,10,50
spider/shop_membership/0005,,14,6,1,9,49
spider/shop_membership/0006,,26,6,1,9,50
spider/shop_membership/0007,,17,6,1,10,52
spider/shop_membership/0008,,8,5,1,11,51
spider/shop_membership/0009,,15,5,1,20,80
spider/shop_membership/0010,,13,5,1,11,51
spider/shop_membership/0011,,38,11,3,34,138
spider/shop_membership/0012,,32,8,2,22,84
spider/shop_membership/0013,,15,7,2,20,76
spider/shop_membership/0014,,18,8,2,18,76
spider/shop_membership/0015,,38,8,2,17,74
spider/shop_membership/0016,,30,7,2,24,86
spider/shop_membership/0017,,19,6,1,9,49
spider/shop_membership/0019,,35,9,2,17,81
spider/shop_membership/0020,,25,8,2,19,83
spider/shop_membership/0022,,12,5,1,13,53
spider/small_bank_1/0001,,28,3,2,14,27
spider/small_bank_1/0002,,6,2,1,8,15
spider/small_bank_1/0003,,8,2,1,8,15
spider/small_bank_1/0004,,8,2,1,8,15
spider/small_bank_1/0005,,18,2,1,7,13
spider/small_bank_1/0006,,36,3,2,19,38
spider/small_bank_1/0007,,26,3,2,15,29
spider/small_bank_1/0008,,41,3,3,21,42
spider/small_bank_1/0009,,64,3,3,23,43
spider/small_bank_1/0010,,54,3,3,21,41
spider/small_bank_1/0011,,9,2,1,14,21
spider/small_bank_1/0012,,41,3,3,21,41
spider/small_bank_1/0013,,52,3,3,21,42
spider/small_bank_1/0014,,40,3,3,21,42
spider/small_bank_1/0015,,25,3,2,21,42
spider/small_bank_1/0016,,28,3,2,19,38
spider/small_bank_1/0017,,32,3,2,18,32
spider/small_bank_1/0018,,36,3,3,21,41
spider/small_bank_1/0019,,33,2,2,19,32
spider/small_bank_1/0020,,40,3,3,21,42
spider/small_bank_1/0021,,38,3,3,26,58
spider/small_bank_1/0022,,47,3,3,26,58
spider/small_bank_1/0023,,38,3,3,21,41
spider/small_bank_1/0024,,47,3,3,21,42
spider/small_bank_1/0025,,29,3,2,16,32
spider/soccer_1/0001,,23,3,2,33,77
spider/soccer_1/0002,,25,3,2,23,56
spider/soccer_1/0003,,8,7,1,11061,77421
spider/soccer_1/0004,,13,7,1,11061,77422
spider/soccer_1/0005,,32,46,2,201766,7811224
spider/soccer_1/0006,,32,46,2,195049,7804507
spider/soccer_1/0007,,34,46,2,195053,7804511
spider/soccer_1/0008,,41,46,2,195083,7804541
spider/soccer_1/0009,,13,42,1,183981,7727082
spider/soccer_1/0010,,17,42,1,183980,7727080
spider/soccer_1/0011,,24,46,2,195138,7804596
spider/soccer_1/0012,,31,46,2,196711,7806169
spider/soccer_1/0013,,24,46,2,195041,7804499
spider/soccer_1/0014,,28,46,2,195043,7804506
spider/soccer_2/0001,,8,3,1,5,13
spider/soccer_2/0002,,8,3,1,5,13
spider/soccer_2/0003,,6,3,1,5,13
spider/soccer_2/0004,,12,4,1,7,25
spider/soccer_2/0005,,12,3,1,5,13
spider/soccer_2/0006,,8,4,1,7,25
spider/soccer_2/0007,,15,4,1,9,30
spider/soccer_2/0008,,8,4,1,7,25
spider/soccer_2/0009,,8,4,1,7,25
spider/soccer_2/0010,,12,4,1,7,25
spider/soccer_2/0011,,12,4,1,7,25
spider/soccer_2/0012,,18,4,1,7,27
spider/soccer_2/0013,,14,3,1,5,13
spider/soccer_2/0014,,14,4,1,8,26
spider/soccer_2/0015,,12,4,1,11,29
spider/soccer_2/0016,,22,3,1,5,14
spider/soccer_2/0017,,9,3,1,8,24
spider/soccer_2/0018,,15,3,1,6,14
spider/soccer_2/0019,,15,4,1,9,27
spider/soccer_2/0020,,9,4,1,10,28
spider/soccer_2/0021,,13,4,1,7,25
spider/soccer_2/0022,,14,4,1,10,32
spider/soccer_2/0023,,28,7,2,15,54
spider/soccer_2/0024,,11,3,1,7,15
spider/soccer_2/0025,,16,3,1,8,24
spider/soccer_2/0026,,18,6,2,14,40
spider/soccer_2/0027,,26,6,2,12,38
spider/soccer_2/0028,,30,7,2,14,52
spider/soccer_2/0029,,23,7,2,18,54
spider/soccer_2/0030,,30,7,2,14,52
spider/soccer_2/0031,,26,6,2,11,37
spider/soccer_2/0032,,34,7,2,13,49
spider/soccer_2/0033,,37,9,3,17,61
spider/soccer_2/0034,,34,7,2,13,50
spider/soccer_2/0035,,28,7,2,13,49
spider/soccer_2/0036,,34,7,2,14,52
spider/soccer_2/0037,,26,7,2,13,49
spider/soccer_2/0038,,19,4,1,7,25
spider/soccer_2/0039,,35,9,3,17,61
spider/soccer_2/0040,,30,6,2,12,40
spider/soccer_2/0041,,38,3,1,6,14
spider/soccer_2/0042,,24,4,1,7,25
spider/soccer_2/0043,,52,6,2,11,37
spider/soccer_2/0044,,,4,1,7,25
spider/soccer_2/0045,,24,4,1,7,25
spider/soccer_2/0046,,52,6,2,11,37
spider/soccer_2/0047,,,6,2,11,37
spider/soccer_2/0048,,18,3,1,7,15
spider/soccer_2/0049,,24,3,1,5,13
spider/soccer_2/0050,,24,3,1,5,13
spider/soccer_2/0051,,23,6,2,11,37
spider/soccer_2/0052,,20,3,1,5,13
spider/soccer_2/0053,,20,3,1,5,13
spider/solvency_ii/0001,,6,4,1,16,61
spider/solvency_ii/0002,,9,4,1,30,75
spider/solvency_ii/0003,,9,4,1,30,90
spider/solvency_ii/0004,,19,4,1,16,61
spider/solvency_ii/0005,,8,4,1,16,61
spider/solvency_ii/0006,,11,4,1,16,61
spider/solvency_ii/0007,,11,4,1,19,68
spider/solvency_ii/0008,,13,4,1,16,61
spider/solvency_ii/0009,,14,4,1,19,64
spider/solvency_ii/0010,,24,4,1,16,61
spider/solvency_ii/0011,,25,6,2,37,119
spider/solvency_ii/0012,,28,6,2,37,119
spider/solvency_ii/0013,,28,6,2,33,108
spider/solvency_ii/0014,,32,6,2,33,108
spider/solvency_ii/0015,,15,6,2,35,110
spider/sports_competition/0001,,6,4,1,7,25
spider/sports_competition/0002,,9,4,1,12,30
spider/sports_competition/0003,,8,6,1,7,37
spider/sports_competition/0004,,9,4,1,22,66
spider/sports_competition/0005,,12,4,1,13,46
spider/sports_competition/0006,,13,6,1,7,38
spider/sports_competition/0007,,12,6,1,7,37
spider/sports_competition/0008,,9,4,1,12,30
spider/sports_competition/0009,,9,4,1,12,30
spider/sports_competition/0010,,23,10,2,36,174
spider/sports_competition/0011,,26,10,2,22,145
spider/sports_competition/0012,,28,10,2,22,145
spider/sports_competition/0013,,13,8,1,25,140
spider/sports_competition/0014,,16,8,1,25,130
spider/sports_competition/0015,,11,4,1,13,48
spider/sports_competition/0016,,13,4,1,12,45
spider/sports_competition/0017,,14,4,1,12,45
spider/sports_competition/0018,,15,10,2,22,145
spider/sports_competition/0019,,24,8,1,16,121
spider/sports_competition/0020,,8,8,1,16,121
spider/sports_competition/0021,,8,8,1,16,121
spider/sports_competition/0022,,18,8,1,17,122
spider/sports_competition/0023,,17,8,1,20,130
spider/sports_competition/0024,,19,4,1,12,45
spider/sports_competition/0025,,24,4,1,12,45
spider/sports_competition/0026,,18,4,1,12,45
spider/station_weather/0001,,9,4,1,22,66
spider/station_weather/0002,,12,7,1,22,99
spider/station_weather/0003,,18,7,1,13,81
spider/station_weather/0004,,12,7,1,12,78
spider/station_weather/0005,,22,7,1,12,79
spider/station_weather/0006,,11,7,1,20,95
spider/station_weather/0007,,27,9,2,30,114
spider/station_weather/0008,,29,6,2,38,107
spider/station_weather/0009,,13,6,1,23,110
spider/station_weather/0010,,34,10,2,28,142
spider/station_weather/0011,,41,12,3,48,173
spider/station_weather/0012,,8,4,1,12,45
spider/station_weather/0013,,33,10,2,28,142
spider/station_weather/0014,,35,10,2,32,150
spider/station_weather/0015,,13,6,1,17,98
spider/station_weather/0016,,14,7,1,13,79
spider/store_1/0001,,16,9,1,417,3718
spider/store_1/0002,,20,9,1,420,3724
spider/store_1/0003,,20,9,1,422,3728
spider/store_1/0004,,29,21,2,476,4485
spider/store_1/0005,,34,21,2,481,4505
spider/store_1/0006,,40,21,2,481,4505
spider/store_1/0007,,30,9,2,3533,31587
spider/store_1/0008,,6,3,1,694,1388
spider/store_1/0009,,9,3,1,694,1388
spider/store_1/0010,,15,3,1,379,1073
spider/store_1/0011,,28,21,2,481,4495
spider/store_1/0012,,21,9,1,413,3709
spider/store_1/0013,,19,9,1,413,3709
spider/store_1/0014,,17,9,1,423,3730
spider/store_1/0015,,22,9,1,413,3710
spider/store_1/0016,,20,9,1,413,3711
spider/store_1/0017,,26,4,2,623,1592
spider/store_1/0018,,25,4,2,623,1592
spider/store_1/0019,,19,13,1,60,768
spider/store_1/0020,,22,13,1,60,769
spider/store_1/0021,,12,13,1,60,768
spider/store_1/0022,,12,13,1,60,768
spider/store_1/0023,,19,13,1,60,768
spider/store_1/0024,,26,4,2,636,1605
spider/store_1/0025,,33,17,2,68,888
spider/store_1/0026,,25,15,1,9,123
spider/store_1/0027,,38,15,1,11,126
spider/store_1/0028,,19,15,1,9,121
spider/store_1/0029,,31,17,2,68,889
spider/store_1/0030,,12,15,1,9,121
spider/store_1/0031,,19,15,1,9,121
spider/store_1/0032,,14,15,1,9,122
spider/store_1/0033,,14,15,1,16,136
spider/store_1/0034,,17,15,1,9,122
spider/store_1/0035,,40,15,1,9,123
spider/store_1/0036,,33,21,2,472,4476
spider/store_1/0037,,36,21,2,472,4476
spider/store_1/0038,,6,2,1,10,15
spider/store_1/0039,,6,2,1,50,75
spider/store_1/0040,,6,2,1,36,54
spider/store_1/0041,,12,9,1,3504,31528
spider/store_1/0042,,12,9,1,3504,31528
spider/store_1/0043,,26,9,2,4825,32874
spider/store_1/0044,,26,11,2,3851,32569
spider/store_1/0045,,26,11,2,3980,32698
spider/store_1/0046,,31,11,2,4033,32751
spider/store_1/0047,,45,9,3,4744,32798
spider/store_1/0048,,45,9,3,6653,34707
spider/store_1/0049,,34,9,2,4955,33004
spider/store_1/0051,,31,4,2,8738,17471
spider/store_1/0052,,56,32,4,6252,47240
spider/store_1/0053,,12,9,1,3504,31528
spider/store_1/0056,,25,9,2,3553,31627
spider/store_product/0001,,9,5,1,30,90
spider/store_product/0002,,14,7,1,7,43
spider/store_product/0003,,17,5,1,22,89
spider/store_product/0004,,19,5,1,30,90
spider/store_product/0005,,11,5,1,16,76
spider/store_product/0006,,11,5,1,16,76
spider/store_product/0007,,13,5,1,16,76
spider/store_product/0008,,11,6,1,7,34
spider/store_product/0009,,37,11,3,27,117
spider/store_product/0011,,37,11,3,26,116
spider/store_product/0012,,36,11,3,29,123
spider/store_product/0013,,38,11,3,26,116
spider/store_product/0014,,8,7,1,7,43
spider/store_product/0015,,37,13,3,31,107
spider/store_product/0016,,19,7,1,8,44
spider/store_product/0017,,19,7,1,10,46
spider/store_product/0018,,12,7,1,8,44
spider/store_product/0019,,13,7,1,7,43
spider/store_product/0020,,23,7,1,12,48
spider/store_product/0021,,20,5,1,16,76
spider/store_product/0022,,74,11,3,26,116
spider/storm_record/0001,,6,3,1,14,40
spider/storm_record/0002,,12,3,1,26,65
spider/storm_record/0003,,9,3,1,26,52
spider/storm_record/0004,,12,3,1,25,51
spider/storm_record/0005,,12,6,1,11,61
spider/storm_record/0006,,18,6,1,16,78
spider/storm_record/0007,,19,6,1,11,62
spider/storm_record/0008,,25,6,1,11,62
spider/storm_record/0009,,12,6,1,20,80
spider/storm_record/0010,,8,3,1,7,19
spider/storm_record/0011,,15,5,2,28,66
spider/storm_record/0012,,25,5,2,23,65
spider/storm_record/0013,,25,8,2,20,86
spider/storm_record/0014,,31,8,2,17,80
spider/storm_record/0015,,15,8,2,22,84
spider/storm_record/0016,,59,8,2,18,80
spider/storm_record/0017,,34,8,2,24,86
spider/storm_record/0018,,37,10,3,30,118
spider/storm_record/0019,,37,10,3,30,118
spider/storm_record/0020,,28,5,2,21,59
spider/storm_record/0021,,36,10,3,30,118
spider/storm_record/0022,,74,10,3,30,118
spider/student_1/0001,,6,4,1,61,241
spider/student_1/0002,,12,4,1,64,244
spider/student_1/0003,,12,4,1,62,242
spider/student_1/0004,,12,4,1,66,246
spider/student_1/0005,,9,4,1,72,264
spider/student_1/0006,,12,4,1,61,241
spider/student_1/0007,,12,4,1,61,241
spider/student_1/0008,,12,4,1,63,243
spider/student_1/0009,,12,4,1,61,241
spider/student_1/0010,,25,4,2,73,277
spider/student_1/0011,,25,4,2,74,278
spider/student_1/0012,,12,3,1,13,37
spider/student_1/0013,,12,3,1,13,37
spider/student_1/0014,,9,3,1,24,60
spider/student_1/0015,,9,4,1,120,360
spider/student_1/0020,,33,4,2,73,277
spider/student_1/0021,,33,4,2,73,277
spider/student_1/0022,,33,4,2,73,277
spider/student_1/0023,,33,4,2,73,277
spider/student_1/0024,,33,4,2,73,277
spider/student_1/0025,,68,4,2,84,300
spider/student_1/0026,,41,4,2,78,282
spider/student_1/0027,,16,4,1,67,261
spider/student_1/0028,,13,4,1,72,264
spider/student_1/0029,,13,4,1,61,241
spider/student_1/0030,,11,4,1,72,264
spider/student_1/0031,,17,4,1,63,246
spider/student_1/0032,,17,4,1,63,246
spider/student_1/0033,,34,4,2,73,278
spider/student_1/0034,,11,4,1,72,264
spider/student_assessment/0001,,27,6,2,16,52
spider/student_assessment/0002,,13,3,1,10,28
spider/student_assessment/0003,,23,10,2,24,96
spider/student_assessment/0004,,15,4,2,18,42
spider/student_assessment/0005,,6,3,1,16,32
spider/student_assessment/0006,,23,6,2,24,69
spider/student_assessment/0007,,25,4,2,18,44
spider/student_assessment/0008,,25,6,2,15,49
spider/student_assessment/0009,,25,6,2,15,49
spider/student_assessment/0010,,26,10,2,17,81
spider/student_assessment/0011,,11,4,1,6,21
spider/student_assessment/0012,,27,4,2,18,44
spider/student_assessment/0013,,25,4,2,24,57
spider/student_assessment/0014,,36,7,3,27,75
spider/student_assessment/0015,,12,4,1,9,24
spider/student_assessment/0016,,37,13,3,22,101
spider/student_assessment/0017,,12,3,1,12,28
spider/student_assessment/0018,,17,3,1,9,25
spider/student_assessment/0019,,19,11,2,31,153
spider/student_assessment/0020,,30,13,3,39,169
spider/student_assessment/0021,,9,4,1,12,30
spider/student_assessment/0022,,9,8,1,16,72
spider/student_assessment/0023,,12,4,2,24,58
spider/student_assessment/0024,,24,4,2,19,53
spider/student_assessment/0025,,15,4,2,18,54
spider/student_assessment/0026,,30,6,2,19,55
spider/student_assessment/0027,,30,6,2,18,52
spider/swimming/0001,,6,4,1,7,25
spider/swimming/0002,,9,4,1,12,30
spider/swimming/0003,,11,4,1,7,25
spider/swimming/0004,,6,6,1,11,61
spider/swimming/0005,,11,6,1,11,61
spider/swimming/0006,,18,6,1,14,64
spider/swimming/0007,,13,6,1,11,61
spider/swimming/0008,,14,6,1,15,65
spider/swimming/0009,,24,6,1,11,61
spider/swimming/0010,,14,6,1,11,61
spider/swimming/0011,,11,6,1,16,72
spider/swimming/0012,,18,6,1,15,65
spider/swimming/0013,,12,6,1,11,61
spider/swimming/0014,,9,11,1,16,96
spider/swimming/0015,,8,11,1,9,89
spider/swimming/0016,,17,11,1,9,90
spider/swimming/0017,,15,11,1,10,92
spider/swimming/0018,,25,14,2,30,149
spider/swimming/0019,,27,8,2,17,85
spider/swimming/0020,,30,8,2,17,86
spider/swimming/0021,,15,8,2,20,88
spider/swimming/0022,,27,14,2,22,141
spider/swimming/0023,,28,14,2,24,143
spider/swimming/0024,,38,14,2,23,144
spider/swimming/0025,,15,14,2,23,142
spider/swimming/0026,,50,14,2,24,143
spider/swimming/0027,,48,20,4,42,229
spider/swimming/0028,,38,11,3,30,137
spider/swimming/0029,,6,11,1,16,176
spider/swimming/0030,,14,6,1,11,61
spider/theme_gallery/0001,,6,5,1,8,36
spider/theme_gallery/0002,,15,5,1,14,56
spider/theme_gallery/0003,,6,5,1,10,38
spider/theme_gallery/0004,,15,5,1,9,39
spider/theme_gallery/0005,,19,5,1,8,36
spider/theme_gallery/0006,,19,5,1,8,37
spider/theme_gallery/0007,,11,5,1,8,36
spider/theme_gallery/0008,,12,5,1,7,31
spider/theme_gallery/0009,,15,5,1,8,34
spider/theme_gallery/0010,,25,9,2,18,75
spider/theme_gallery/0011,,31,9,2,14,67
spider/theme_gallery/0012,,15,9,2,15,67
spider/theme_gallery/0013,,36,9,2,16,71
spider/theme_gallery/0014,,24,5,1,7,33
spider/theme_gallery/0015,,12,5,1,12,42
spider/theme_gallery/0016,,34,7,2,22,78
spider/theme_gallery/0017,,32,9,2,19,71
spider/theme_gallery/0019,,33,7,2,20,70
spider/theme_gallery/0020,,42,11,3,30,108
spider/tracking_grants_for_research/0001,,38,10,2,32,182
spider/tracking_grants_for_research/0002,,52,5,2,32,92
spider/tracking_grants_for_research/0003,,38,9,3,33,140
spider/tracking_grants_for_research/0004,,39,6,1,23,106
spider/tracking_grants_for_research/0005,,35,8,2,36,147
spider/tracking_grants_for_research/0006,,31,6,2,31,92
spider/tracking_grants_for_research/0007,,27,6,2,31,91
spider/tracking_grants_for_research/0008,,56,13,4,53,235
spider/tracking_grants_for_research/0009,,45,11,3,42,194
spider/tracking_grants_for_research/0010,,21,8,2,38,143
spider/tracking_grants_for_research/0011,,81,8,3,47,156
spider/tracking_grants_for_research/0012,,15,6,1,24,108
spider/tracking_grants_for_research/0013,,8,6,1,16,91
spider/tracking_grants_for_research/0014,,13,6,1,25,110
spider/tracking_grants_for_research/0015,,37,6,3,42,104
spider/tracking_grants_for_research/0016,,28,8,2,40,155
spider/tracking_grants_for_research/0017,,12,2,1,3,5
spider/tracking_grants_for_research/0018,,11,6,1,16,91
spider/tracking_grants_for_research/0019,,31,5,2,31,92
spider/tracking_grants_for_research/0020,,15,5,2,35,95
spider/tracking_grants_for_research/0021,,35,6,2,31,93
spider/tracking_grants_for_research/0022,,42,9,3,33,141
spider/tracking_grants_for_research/0023,,12,2,1,3,5
spider/tracking_grants_for_research/0024,,74,11,3,35,187
spider/tracking_grants_for_research/0025,,16,6,1,16,92
spider/tracking_grants_for_research/0026,,26,4,2,18,50
spider/tracking_grants_for_research/0027,,28,4,2,24,56
spider/tracking_grants_for_research/0028,,12,3,1,16,46
spider/tracking_grants_for_research/0029,,19,6,1,16,91
spider/tracking_grants_for_research/0030,,11,6,1,16,91
spider/tracking_grants_for_research/0031,,37,6,3,33,95
spider/tracking_grants_for_research/0032,,30,5,2,31,92
spider/tracking_grants_for_research/0033,,21,3,1,18,48
spider/tracking_grants_for_research/0034,,9,3,1,30,60
spider/tracking_grants_for_research/0035,,6,4,1,16,61
spider/tracking_grants_for_research/0036,,25,6,2,45,135
spider/tracking_grants_for_research/0037,,19,6,1,17,92
spider/tracking_grants_for_research/0038,,19,4,2,32,64
